MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,CloudCover,Evaporation,Sunshine,WindSpeed_9am,WindSpeed_3pm,Humidity_9am,Humidity_3pm,Pressure_9am,Pressure_3pm,RainToday
6.1,30.9,N,36.3,78.9,1001.4,34.9,34.1,10.6,1.0,25.0,15.3,83.8,51.5,1022.4,995.3,No
23.3,36.0,SSE,55.2,53.4,996.6,23.5,4.8,4.6,10.4,21.9,16.2,22.3,82.3,1020.0,981.8,No
3.1,41.9,NW,42.3,12.0,988.3,5.3,51.0,5.4,12.0,47.8,16.2,77.3,58.8,991.4,1017.6,No
10.0,33.6,S,48.5,20.4,985.0,10.6,82.2,9.6,3.1,21.1,27.8,83.0,13.8,1003.4,989.2,Yes
20.3,45.9,ESE,91.8,71.0,1012.7,7.3,39.4,6.3,5.7,3.7,8.0,34.3,58.7,1027.3,1008.7,No
8.9,29.5,SSE,47.4,75.2,1006.6,31.8,55.2,7.5,3.1,9.2,6.1,29.4,55.5,1015.3,1025.6,Yes
-3.5,42.1,S,98.8,45.7,993.4,27.6,20.0,10.5,12.8,49.7,12.2,87.4,73.0,989.2,1029.7,No
5.5,48.0,E,48.9,42.0,1014.4,6.8,54.4,0.3,8.7,36.6,1.2,33.5,59.8,1013.6,985.9,No
6.1,30.6,SW,65.9,48.2,1009.6,12.2,22.4,11.6,7.4,28.4,28.4,31.4,45.2,1018.4,1023.3,No
9.6,24.1,SE,29.8,53.7,1003.0,8.2,26.9,0.3,1.0,7.1,38.0,92.1,60.2,1003.6,1011.3,No
1.8,21.3,W,42.9,56.9,994.4,14.2,86.2,14.2,9.6,42.9,3.8,22.1,16.2,1001.4,985.4,Yes
15.7,46.3,WNW,41.4,53.0,1014.6,20.2,22.0,6.2,7.3,17.6,13.7,38.1,31.6,997.0,989.3,No
17.2,24.6,SSE,68.0,13.0,1020.5,11.0,51.3,10.0,5.9,40.2,8.2,77.2,57.0,1028.8,1026.7,No
24.8,37.8,N,24.2,50.9,980.6,23.2,38.1,3.3,7.7,35.7,35.1,34.7,49.6,1005.0,1021.7,Yes
12.7,20.9,WSW,73.2,56.1,989.8,32.0,80.9,7.2,7.4,46.5,42.6,33.9,82.6,995.8,995.4,Yes
9.0,45.4,SE,57.3,47.4,994.6,11.6,9.8,1.8,1.7,19.0,33.7,86.0,12.5,982.9,996.3,No
-1.4,33.1,W,15.8,48.3,997.3,10.0,93.9,0.1,8.6,32.2,4.4,60.6,26.6,981.5,1020.2,Yes
6.2,28.7,WNW,81.1,86.2,1002.8,14.0,57.4,3.1,1.7,49.3,7.5,83.3,74.3,1009.6,988.7,Yes
1.8,25.8,NNE,96.5,76.9,994.8,15.3,74.6,5.7,7.5,25.4,21.2,72.4,52.1,986.9,988.1,Yes
4.9,17.0,SSW,10.5,43.1,992.5,8.1,1.5,7.6,5.0,6.4,4.9,55.6,48.8,1014.8,1003.9,No
1.7,35.4,N,56.8,78.0,1019.5,22.6,72.4,1.0,3.5,46.6,10.4,58.8,39.3,1002.0,1004.5,No
18.7,40.1,S,55.2,68.5,992.2,6.5,54.4,6.5,13.3,47.6,18.6,48.6,79.8,983.3,1022.9,Yes
24.9,32.3,SSE,58.7,25.6,984.2,13.9,12.4,9.2,8.8,22.9,13.8,38.2,97.8,1004.5,993.5,No
-4.3,35.1,SSW,83.5,33.3,1024.6,24.3,21.3,4.4,0.2,14.8,3.9,26.5,96.1,1026.0,999.3,No
24.8,47.2,N,15.7,83.2,1024.5,13.3,88.6,14.7,8.4,15.3,12.8,12.4,58.9,1012.3,991.3,Yes
-3.5,44.8,SSW,23.1,78.5,992.3,21.2,90.6,14.4,11.2,1.3,8.0,51.0,84.7,1028.9,986.5,Yes
14.7,48.3,ENE,27.7,19.6,996.1,13.0,44.7,13.3,8.1,5.5,44.4,70.5,98.2,983.7,1010.7,No
-2.0,39.7,ENE,40.5,82.5,1028.9,31.4,85.2,11.5,10.3,48.1,10.7,70.7,40.5,1011.0,1011.5,No
-4.8,25.4,WSW,38.7,98.2,1011.3,19.0,94.7,11.9,12.7,32.9,27.1,53.7,53.5,1018.9,1007.2,Yes
3.1,15.8,SSW,31.2,38.6,1008.0,21.6,52.3,7.5,13.7,14.1,44.2,58.4,13.0,1022.1,989.2,No
23.3,32.0,SW,54.9,19.1,989.7,15.6,19.4,0.3,4.9,7.3,38.8,54.6,31.6,1022.1,1026.3,No
9.7,48.2,NNE,89.4,11.4,1007.6,32.7,6.4,13.2,2.3,8.8,25.2,11.1,86.8,1009.7,1011.5,No
0.1,35.1,NE,75.8,74.8,999.5,28.6,83.4,2.1,5.1,45.5,27.4,30.7,99.5,1006.5,1025.7,Yes
-3.6,32.2,NE,80.4,53.8,1028.1,25.6,57.8,8.2,6.7,19.6,33.7,61.6,86.2,1009.7,985.8,No
-2.4,23.6,SSW,42.6,29.1,997.0,34.0,47.1,6.5,3.0,33.3,31.8,94.5,70.9,998.6,981.5,No
16.7,36.3,ESE,25.0,24.8,1013.1,30.2,27.3,4.6,0.9,23.7,18.5,83.6,15.5,1011.3,998.1,No
-4.9,44.3,ENE,51.9,98.1,989.8,11.8,33.2,4.6,9.9,25.6,39.5,77.1,11.2,1000.6,993.9,Yes
24.6,46.3,W,50.2,24.4,984.9,24.6,89.3,9.3,0.3,47.3,10.0,27.8,96.7,997.5,991.8,Yes
16.2,46.1,NW,58.6,58.0,1024.7,6.7,15.2,11.2,11.9,43.0,46.0,52.4,48.7,1008.4,1005.2,No
18.3,45.6,N,81.6,98.4,992.5,5.9,1.3,1.0,2.0,42.2,31.1,39.9,80.9,1028.1,1003.1,Yes
5.7,25.5,NNE,59.4,69.6,986.0,29.7,59.2,8.1,8.6,30.0,48.8,10.9,67.5,1026.9,1028.9,Yes
-2.2,31.3,NNE,92.9,42.6,1017.2,10.2,97.5,1.4,6.8,4.6,23.6,79.5,31.4,1017.1,996.2,No
4.8,39.2,S,78.5,68.6,981.5,19.8,46.8,1.2,10.7,27.7,34.0,91.7,65.0,1002.0,1011.5,Yes
20.1,41.4,SSE,62.5,96.4,991.8,21.0,58.5,0.8,4.6,48.8,47.6,47.2,18.0,982.9,1002.1,Yes
0.7,33.2,NNE,75.8,96.5,1014.7,21.1,20.5,0.9,7.1,1.7,32.0,93.8,67.6,1006.2,992.4,No
5.0,30.4,SSE,83.0,76.8,1014.4,27.7,69.1,2.2,8.9,11.2,16.2,64.5,46.1,1002.2,1009.6,Yes
19.5,36.9,SE,33.3,49.7,999.8,32.3,34.5,8.2,6.1,7.3,17.8,28.5,67.0,1012.3,1006.8,No
-1.9,47.4,W,81.3,30.7,990.8,20.6,37.1,11.6,10.2,8.9,11.8,50.1,34.6,992.6,1004.3,No
23.6,43.8,S,51.5,41.6,1025.3,20.9,19.6,9.1,9.4,14.9,26.7,55.0,10.8,1013.1,990.1,No
6.2,45.1,WSW,17.8,52.1,1026.6,20.7,87.2,1.4,13.2,24.1,32.9,36.2,81.0,1027.9,1013.7,No
-0.2,37.8,WNW,50.3,36.1,1015.3,27.7,35.2,11.5,11.7,5.7,24.1,55.4,78.8,1017.0,989.1,No
18.5,25.5,ENE,55.7,29.0,987.0,11.9,9.0,5.1,3.8,36.3,44.6,20.2,19.5,1024.3,1005.4,No
15.9,35.5,SSW,54.1,47.3,1019.0,8.8,9.7,13.5,1.6,48.5,12.7,97.1,83.0,990.8,983.6,No
3.3,49.7,SE,18.6,64.8,1019.1,12.6,41.8,7.9,12.3,49.8,34.6,19.0,26.4,997.8,1029.1,No
2.6,44.0,NNE,70.4,94.2,1006.9,20.9,54.2,5.0,7.1,22.4,9.2,87.6,90.5,984.0,983.6,Yes
22.6,25.1,W,88.1,71.0,1012.8,22.1,26.5,10.5,1.2,35.5,48.3,54.3,34.9,985.4,1006.9,No
6.2,21.4,S,24.1,89.5,983.7,6.4,65.0,11.1,2.6,39.0,46.9,85.7,44.1,981.4,995.7,Yes
16.2,27.0,WNW,35.1,46.8,987.5,16.0,84.0,7.4,1.1,6.3,41.7,30.4,45.8,1005.0,983.5,Yes
4.6,30.0,E,65.2,66.4,994.6,16.1,96.2,4.9,11.4,46.0,32.9,50.7,79.2,995.2,990.0,Yes
7.7,15.7,WSW,44.4,28.3,998.3,12.5,91.0,8.1,13.6,30.7,46.4,99.4,32.3,996.5,1001.0,Yes
-4.2,47.3,NW,84.9,13.9,1016.1,8.0,32.7,12.7,9.5,22.2,33.1,34.0,36.2,991.2,990.1,No
15.1,30.2,N,71.6,67.8,1029.7,28.0,12.8,9.1,8.0,49.6,46.0,63.1,38.4,987.1,1017.0,No
18.5,32.7,SW,54.2,14.4,1019.3,14.7,83.8,1.6,10.9,37.7,31.3,29.3,79.6,988.3,1011.3,No
1.9,51.2,ESE,88.9,32.7,985.5,20.4,42.9,12.0,10.2,11.4,14.2,75.9,69.9,994.4,996.7,No
8.5,28.8,N,33.6,19.4,1008.5,12.0,1.9,2.3,6.9,1.7,47.4,36.9,46.4,1007.5,1006.8,No
-2.4,38.4,N,92.8,26.6,987.4,14.8,47.9,6.4,13.8,31.4,16.4,58.3,72.5,1028.4,981.3,No
11.2,35.0,NNW,66.5,70.5,990.4,15.8,8.4,0.9,9.2,41.2,20.0,33.8,50.2,1012.9,1004.8,No
22.3,32.3,SSW,79.6,43.2,1021.4,28.7,37.6,5.4,1.4,38.3,47.9,68.8,59.2,1012.6,1024.7,No
5.1,32.3,ENE,78.3,76.7,1013.5,23.5,8.3,12.2,5.4,35.2,36.1,98.6,80.0,1023.7,1027.9,No
2.6,46.5,W,21.6,96.5,1006.4,17.6,26.9,12.9,3.2,30.9,8.7,31.1,12.2,1002.1,1015.7,No
8.8,42.9,WNW,21.1,27.4,990.9,18.7,82.3,3.0,2.1,4.6,49.3,37.3,38.6,1009.7,997.8,Yes
-1.9,39.0,NE,75.0,22.4,1004.4,24.0,72.7,8.9,7.4,7.2,46.6,31.0,18.9,1007.1,1010.8,No
-2.5,22.5,NW,98.7,40.0,1007.2,23.5,20.4,14.9,1.1,46.4,16.6,11.3,55.0,1001.3,1019.1,No
12.7,35.2,WNW,94.9,30.2,980.1,5.1,18.4,6.2,10.2,21.4,4.4,63.3,85.9,1003.8,1029.8,No
12.8,23.6,WNW,41.0,91.6,1008.1,19.5,33.0,7.3,11.2,10.6,8.5,37.9,29.8,995.8,1003.4,No
19.6,43.9,SE,57.9,16.2,1024.6,15.1,64.5,13.8,12.9,8.5,36.2,67.7,21.8,1011.9,1004.8,No
14.4,49.1,W,36.5,24.5,1016.9,20.6,26.0,12.2,9.2,14.0,1.3,81.7,39.4,1015.9,983.0,No
-3.7,41.4,NW,53.8,74.3,989.3,29.3,68.0,2.5,4.1,27.0,10.7,45.5,11.4,1026.1,1005.6,Yes
0.5,49.4,S,80.4,59.6,999.1,10.6,86.0,6.9,13.1,5.9,28.5,18.9,24.7,1023.6,983.4,Yes
-0.4,45.1,NE,26.1,52.8,1013.5,34.4,60.2,9.8,10.5,14.7,18.9,45.3,56.0,1006.8,1014.6,No
12.2,26.6,W,28.2,78.4,981.5,16.1,42.3,2.9,4.9,47.7,3.5,13.0,79.5,1009.0,1002.4,Yes
9.8,45.9,NNW,77.4,86.0,1021.7,32.9,32.6,6.6,4.8,24.0,20.6,37.2,24.1,1020.0,1014.3,No
-3.6,41.1,WSW,87.3,45.9,1004.5,9.0,96.3,9.2,1.7,36.5,44.2,56.1,33.2,982.6,988.3,Yes
16.3,36.7,SE,10.8,92.4,990.3,8.8,55.5,15.0,2.1,17.3,0.5,28.1,31.5,1005.9,989.6,Yes
21.2,40.6,S,47.8,73.1,983.6,15.1,63.2,2.9,3.3,18.9,46.7,47.6,47.5,1007.5,1012.0,Yes
-3.3,38.9,ENE,87.8,43.9,985.1,6.5,7.1,9.0,1.9,23.5,26.7,30.6,42.7,991.6,985.8,No
1.0,27.9,W,35.5,88.3,986.0,33.8,93.2,1.8,6.2,31.1,30.3,86.8,79.7,1003.1,1008.8,Yes
13.4,26.4,NNE,62.2,87.2,984.6,19.2,49.1,0.3,2.6,36.8,18.0,70.0,54.4,994.6,1025.4,Yes
11.9,26.0,SSE,62.4,97.1,1023.7,30.8,30.9,3.9,10.3,32.6,11.1,38.7,76.2,1007.7,1010.8,No
-4.8,44.8,S,84.2,75.5,1000.7,13.1,0.0,6.0,13.1,20.3,9.9,58.9,35.4,1002.0,1009.0,No
17.2,21.6,N,67.6,12.3,988.2,22.4,71.4,14.0,5.4,43.1,47.0,69.9,46.8,1019.0,1004.9,No
14.6,46.4,SE,97.3,22.3,1006.9,31.2,62.4,5.8,1.7,13.8,43.4,36.1,30.5,991.0,994.8,No
0.5,31.4,SSW,40.7,31.6,1024.8,18.3,71.8,12.8,12.7,36.5,10.2,24.8,82.9,1012.2,1029.3,No
-3.9,23.9,S,38.5,20.6,1011.5,14.5,91.2,8.7,8.8,25.5,44.9,62.0,83.4,1019.4,1027.4,No
6.8,36.2,SE,92.1,92.7,1008.1,8.3,33.3,2.7,0.1,30.2,9.7,40.2,47.2,981.1,1006.0,No
14.5,43.8,W,89.0,43.9,1016.6,15.9,7.9,3.2,0.2,42.7,33.0,82.0,28.3,1025.5,982.1,No
0.6,13.3,SW,20.6,62.0,981.6,26.6,61.1,13.9,10.0,9.3,33.8,72.0,33.7,1029.7,1005.4,Yes
17.2,22.0,W,70.9,39.5,1012.9,32.2,14.9,6.0,6.5,7.5,47.1,46.5,38.0,983.1,1014.7,No
14.0,23.0,NNE,76.5,61.3,1005.9,29.7,31.3,11.6,9.0,16.8,47.6,12.1,23.3,993.1,981.8,No
15.4,21.5,WNW,35.7,33.9,982.2,22.2,36.1,8.3,0.5,35.2,1.7,49.0,93.0,1001.4,1000.5,No
-2.9,42.0,SE,31.1,86.2,990.7,7.7,96.3,14.2,1.7,48.4,42.4,36.6,71.8,1012.2,982.0,Yes
-2.0,45.4,ESE,34.7,67.7,1001.4,22.6,60.8,1.3,13.2,13.3,32.2,36.1,69.7,1027.1,993.8,Yes
6.9,34.9,WSW,16.2,65.7,1002.9,11.6,89.5,3.7,10.6,1.7,46.5,37.3,17.6,1012.0,1010.5,Yes
4.1,35.2,WNW,46.3,22.4,993.7,28.9,54.1,8.9,12.0,24.9,26.9,75.2,72.2,1010.8,1029.5,No
21.9,28.7,SSW,69.1,63.7,1001.4,14.0,90.1,4.3,8.9,40.0,39.8,49.5,35.1,990.0,991.5,Yes
16.7,26.1,SE,56.1,50.7,1022.1,14.4,64.7,4.8,0.5,33.9,48.7,29.6,55.4,1002.3,1029.4,No
-1.5,36.5,W,57.3,25.2,989.5,6.5,33.9,13.4,12.5,37.4,39.3,16.6,61.3,1006.3,989.5,No
14.5,47.6,SSE,24.5,37.9,1024.8,31.1,23.4,11.2,0.3,13.2,47.3,54.9,96.4,980.1,1003.8,No
-1.0,41.2,W,77.4,15.1,996.1,9.3,82.7,2.5,1.4,23.7,11.7,37.3,26.3,993.5,991.2,No
1.7,17.2,ENE,22.0,86.8,988.7,23.2,53.5,5.3,9.0,14.9,16.2,67.8,87.0,1002.0,1028.9,Yes
-1.2,49.9,W,19.4,83.5,981.6,7.5,41.3,14.3,8.3,30.3,17.3,72.3,24.7,996.2,1015.6,Yes
17.4,49.1,S,38.8,80.4,1019.0,33.1,46.5,8.4,0.7,23.2,3.0,31.0,63.2,981.3,988.8,No
20.6,30.6,SW,71.8,37.6,985.6,5.9,43.4,6.2,8.5,8.1,19.1,69.2,79.4,996.3,1002.8,No
10.9,52.1,NNE,63.3,61.0,1015.9,21.2,99.5,3.2,2.2,18.0,14.6,70.8,36.8,1024.6,1023.3,Yes
15.2,22.6,SW,29.8,33.7,991.8,30.4,97.8,12.8,0.7,46.0,26.9,65.1,92.8,997.4,1003.7,Yes
7.4,37.4,SE,52.3,48.6,988.2,28.5,55.6,6.7,4.8,20.6,16.5,32.3,15.9,982.2,1023.2,Yes
17.5,26.3,ESE,19.5,88.3,1028.7,15.6,24.2,8.1,8.1,19.3,37.0,17.1,34.9,985.2,999.7,No
13.6,33.8,WSW,49.8,11.2,1011.2,9.6,0.9,11.5,1.4,19.5,42.1,26.6,67.0,1003.3,986.5,No
11.4,31.1,SW,23.1,26.5,1025.7,14.4,29.7,8.5,10.1,18.9,44.9,44.3,19.3,1000.6,983.6,No
0.8,47.2,ESE,98.7,72.8,1024.8,17.9,95.7,2.7,9.9,28.6,38.6,49.0,49.0,995.1,993.8,Yes
6.3,29.7,NE,80.4,85.6,996.4,15.1,27.4,1.5,13.7,27.8,30.8,61.1,18.1,990.2,995.6,Yes
19.2,25.7,NNE,82.9,84.9,1022.8,33.4,36.5,14.5,5.2,16.3,48.5,19.3,49.1,1015.3,1028.3,No
-4.9,17.5,SE,47.9,39.3,1025.0,8.1,76.7,8.7,11.7,6.2,38.6,88.6,81.6,1020.4,1029.9,No
21.1,26.1,NW,56.6,55.3,995.8,6.2,75.6,8.7,3.9,22.2,24.2,70.4,51.0,988.6,1002.5,Yes
3.2,39.4,SSW,19.1,82.4,993.7,30.2,70.6,0.2,10.4,20.8,35.9,82.9,54.9,1008.1,1008.8,Yes
5.9,53.0,SSW,11.9,93.5,1008.2,23.7,30.2,14.6,5.5,43.9,9.0,96.2,69.9,1010.6,1026.8,No
8.5,36.6,S,24.9,59.6,986.3,5.7,97.3,14.4,11.2,4.6,1.8,20.8,36.9,1005.4,1028.6,Yes
7.0,22.1,W,60.4,37.8,1019.6,13.8,3.0,4.1,10.8,30.8,21.2,49.2,57.5,997.1,1002.3,No
-1.2,38.0,SSW,63.8,13.0,994.4,6.7,79.1,11.3,2.2,18.9,3.8,42.9,56.3,1003.7,1002.2,No
21.4,29.9,NNE,53.2,80.1,1024.2,19.8,84.0,14.3,6.8,43.6,37.1,93.2,40.9,1008.6,1018.4,Yes
4.5,31.9,ESE,76.6,22.0,1029.0,33.5,5.8,2.0,7.8,42.6,12.1,21.7,64.3,980.1,1005.5,No
10.1,20.1,NNW,14.0,59.4,1028.2,29.1,66.0,6.7,10.9,48.0,25.1,79.4,78.3,990.4,1018.3,No
-2.0,31.6,E,34.2,34.9,992.1,6.7,32.4,1.1,2.8,48.6,13.5,30.7,81.1,1008.7,1014.9,No
24.6,51.6,ENE,99.0,36.1,1003.3,20.6,0.5,6.0,11.4,45.9,8.2,38.4,90.4,1028.4,1003.1,No
10.4,25.1,NNE,18.8,90.7,1030.0,14.6,18.2,7.2,6.1,20.8,47.6,73.9,87.8,1022.0,1007.4,No
11.5,42.2,ESE,16.4,87.7,996.7,9.0,94.2,8.5,0.3,9.0,21.8,15.2,40.0,1014.6,1012.0,Yes
16.3,28.8,NNE,40.1,76.0,1001.2,19.7,57.6,8.7,10.3,30.5,47.4,70.5,15.1,1006.2,994.7,Yes
22.0,40.0,NNE,58.2,23.7,1002.6,13.9,85.1,6.5,0.7,4.9,15.6,10.8,41.8,1027.4,984.7,No
-1.8,51.5,N,74.1,26.7,1015.2,28.3,6.5,7.9,11.4,10.2,48.0,38.2,98.9,994.9,983.7,No
-4.7,29.6,SSE,46.4,42.0,1018.0,14.8,93.8,8.6,8.4,42.1,36.8,100.0,11.4,1025.8,1011.9,No
23.6,39.8,WSW,19.8,28.9,1018.8,8.8,42.6,2.3,4.1,29.9,34.3,81.9,56.8,1003.0,985.0,No
0.5,48.4,S,16.8,55.4,997.3,11.3,86.4,14.7,13.7,24.4,30.8,30.7,15.4,1008.0,1010.4,Yes
21.8,35.0,N,18.8,11.0,1005.0,34.8,19.1,11.1,13.1,46.5,35.9,70.7,55.9,1016.8,1019.2,No
14.9,23.8,WSW,97.9,76.3,980.6,32.3,71.0,8.0,3.9,45.0,8.4,78.7,54.1,1022.2,985.1,Yes
-4.4,19.3,WSW,78.9,65.3,996.7,23.3,31.3,4.1,6.0,48.8,25.8,93.9,44.9,1009.6,1001.8,No
10.3,14.9,NW,63.2,23.3,1004.3,17.0,17.8,8.9,13.0,45.7,47.9,78.4,40.0,992.9,981.4,No
1.5,24.4,SE,89.3,93.7,1021.3,16.9,67.3,6.1,13.3,30.2,23.7,26.9,42.4,1009.3,980.3,Yes
18.6,48.0,S,95.9,69.9,997.1,24.2,85.5,15.0,6.5,15.5,20.8,31.9,23.5,1021.7,1027.9,Yes
15.2,38.1,N,39.2,43.4,987.9,31.2,2.4,6.6,5.3,36.3,24.1,87.3,21.9,1000.5,1017.4,No
0.1,52.3,WNW,71.5,87.1,1015.1,10.2,78.3,11.9,9.6,22.7,35.5,53.5,21.0,994.3,1013.1,Yes
2.3,41.2,WSW,48.4,38.7,1010.2,24.4,63.8,11.0,13.8,18.3,9.7,51.0,91.8,1017.0,991.4,No
7.9,34.2,SSW,52.2,63.9,1012.2,8.1,49.8,4.5,5.1,28.3,25.0,32.9,48.5,1021.7,1016.4,No
10.8,39.0,SSW,93.4,79.6,1010.7,7.8,39.4,11.7,13.8,46.1,44.9,65.7,37.1,1020.8,993.1,No
1.8,50.7,ESE,12.7,48.6,995.2,16.1,82.9,9.7,13.9,40.1,44.9,11.0,15.2,1018.0,1024.9,Yes
-4.7,41.2,N,36.2,13.0,997.2,20.9,76.4,9.3,5.1,49.8,1.4,69.9,34.3,998.0,1006.8,No
-2.3,36.1,NE,74.1,19.8,1010.3,20.9,36.6,4.5,7.5,18.4,37.4,43.1,40.1,1009.6,996.3,No
-2.9,37.1,SSW,32.3,83.6,1024.7,5.8,31.8,2.8,2.5,44.3,5.8,19.1,24.4,1029.3,1004.8,No
15.4,50.4,S,67.9,89.1,1019.5,12.8,73.6,14.5,1.9,14.7,38.8,89.1,14.9,1010.3,1027.4,Yes
15.1,35.6,WSW,79.0,69.5,1021.4,6.0,88.9,4.1,8.8,8.4,11.0,39.3,51.9,1019.7,1003.8,Yes
11.5,37.7,ENE,73.2,14.9,1014.3,11.1,80.9,3.7,2.7,8.1,19.6,43.4,95.7,1015.6,998.8,No
9.1,17.8,SE,66.8,53.1,986.8,12.4,93.6,8.1,3.6,28.5,4.5,21.4,57.0,983.0,996.4,Yes
2.3,35.5,NNE,76.3,66.9,1012.8,9.7,60.5,13.9,9.4,34.8,30.1,20.5,66.1,999.5,1000.5,No
14.2,23.6,WSW,35.7,24.8,1012.3,22.5,81.9,1.5,5.3,42.0,37.9,69.6,12.1,985.6,986.4,No
2.7,42.0,NW,62.4,10.6,1028.7,32.6,71.2,2.7,1.1,7.3,32.3,86.8,58.9,1015.2,1006.2,No
19.8,36.9,NE,13.7,20.3,1006.7,23.3,83.7,1.2,10.0,14.2,21.7,35.8,74.7,1004.7,981.9,No
7.1,38.7,WNW,66.1,11.2,1026.5,15.8,33.7,1.1,7.6,27.1,36.8,15.0,70.6,982.4,1012.6,No
23.1,35.8,SSW,58.4,84.8,1012.9,23.0,43.3,14.2,13.8,40.7,36.0,99.7,74.6,1007.3,993.0,No
20.3,36.0,ENE,11.7,14.5,1000.2,10.6,62.1,9.7,0.4,27.0,40.4,14.6,44.0,1015.4,999.6,No
18.7,40.9,NE,18.3,91.7,1017.2,15.9,63.0,10.8,10.7,10.3,15.4,19.5,12.9,989.0,987.8,Yes
12.8,27.3,SSE,47.9,11.8,1013.7,12.0,2.6,0.0,10.4,11.8,31.2,11.0,65.1,1002.5,1000.5,No
6.9,47.5,SSW,74.5,23.6,996.5,30.4,17.4,12.1,8.0,45.2,33.1,52.6,50.4,1015.9,1027.9,No
24.6,27.3,SE,84.1,69.6,1011.2,5.9,65.2,4.5,7.3,34.5,48.8,72.3,39.7,1009.3,983.6,No
7.6,41.9,N,70.9,93.1,1013.9,6.8,95.7,14.2,12.9,45.8,7.8,82.5,12.1,1003.2,1005.8,Yes
6.6,40.9,SE,35.2,79.1,1023.1,18.8,65.7,7.9,1.3,28.8,20.6,89.6,46.5,999.1,1005.6,No
22.3,27.9,NW,98.8,32.4,1000.9,19.5,70.7,1.2,4.0,0.0,40.5,48.7,46.3,1016.9,1006.2,No
19.0,40.9,ESE,90.9,15.3,1017.3,17.0,67.4,6.7,4.9,3.7,4.3,54.7,12.7,994.2,989.2,No
17.9,25.0,WNW,23.0,63.2,985.9,17.7,20.1,10.3,11.1,49.6,32.7,41.3,39.0,986.2,1002.6,No
-0.4,31.8,NE,45.9,37.5,1010.5,24.3,35.3,9.9,11.6,22.1,5.1,99.8,58.8,1006.4,1027.7,No
22.3,31.9,WNW,70.4,58.7,981.9,29.1,96.9,6.9,6.3,33.9,19.0,39.9,16.3,1002.0,1006.4,Yes
21.0,49.8,S,99.9,26.5,1005.0,16.8,52.2,5.2,4.3,9.0,48.5,25.4,91.6,997.7,1007.0,No
9.6,32.1,E,74.9,18.9,1001.5,19.3,0.7,14.2,12.6,24.6,36.1,65.4,58.2,992.3,1011.7,No
-2.7,24.5,NNW,10.7,84.0,987.7,20.3,5.0,7.8,9.6,26.3,25.8,57.0,93.2,1005.2,1005.2,Yes
9.5,45.8,ESE,31.5,81.1,1023.2,14.9,59.7,11.4,12.8,17.8,6.1,37.4,52.9,989.6,1024.9,No
22.0,26.8,W,20.8,29.8,998.9,33.1,2.9,11.3,5.5,37.0,34.9,52.9,56.8,1013.5,982.1,No
2.3,16.9,WSW,69.8,60.2,982.8,21.2,60.2,13.9,5.3,23.4,40.6,97.6,10.0,997.1,993.9,Yes
4.6,42.2,NNE,27.3,96.6,1009.9,20.7,99.7,9.9,4.1,33.8,30.9,64.9,65.1,986.8,1016.3,Yes
20.2,22.2,SSW,13.0,65.6,984.5,33.9,19.7,8.2,2.7,49.0,46.3,17.3,50.9,999.5,1007.2,Yes
23.1,33.3,NNE,20.5,62.9,992.9,21.5,60.2,8.8,11.5,25.4,21.7,98.2,34.1,987.3,990.2,Yes
2.0,43.8,SW,49.5,40.0,994.4,13.9,5.1,5.5,13.3,21.5,48.6,33.1,81.7,1003.2,993.5,No
10.5,45.3,SE,81.4,55.9,1028.1,10.9,25.2,0.7,13.7,25.8,10.8,53.1,99.2,1023.1,1000.4,No
-2.9,30.1,SW,40.1,67.7,1024.8,14.2,15.4,13.2,14.0,16.0,37.6,45.7,17.0,990.0,999.8,No
22.2,38.1,NW,43.8,66.0,1028.9,18.7,43.4,4.9,8.9,39.1,21.9,22.9,17.1,985.1,1022.7,No
1.3,31.1,WNW,61.1,97.3,1007.6,13.6,13.0,14.4,3.3,22.4,5.3,77.0,78.3,986.3,1022.7,No
6.3,17.4,NE,54.2,14.1,1012.8,24.9,86.8,0.9,5.4,10.7,34.4,75.9,97.3,1017.8,984.9,No
9.7,38.6,SE,42.6,14.0,982.3,18.5,96.0,6.3,5.0,44.0,45.3,39.9,69.4,997.2,1003.3,Yes
9.6,42.2,SSE,95.4,77.1,1015.2,13.6,98.7,8.8,7.9,43.3,39.4,99.7,22.0,981.1,990.0,Yes
21.9,42.0,E,28.9,60.6,1029.3,32.2,84.6,12.0,11.5,30.5,0.7,49.9,63.1,1021.7,999.5,No
13.9,27.9,NE,35.9,64.9,999.5,19.3,63.1,6.6,11.6,7.5,38.2,74.3,76.9,1026.0,996.5,Yes
-3.1,50.1,ENE,59.8,97.8,990.5,26.3,41.2,8.8,7.0,37.8,48.0,62.8,74.0,995.5,982.3,Yes
15.6,26.5,SSW,23.5,42.9,997.4,8.1,55.5,6.9,13.2,37.5,44.9,67.6,77.5,991.0,1000.7,No
-4.7,34.3,SE,89.5,79.8,1003.7,12.2,97.9,14.1,1.0,10.4,41.4,21.9,84.9,1006.2,983.7,Yes
1.6,40.5,NNE,68.0,89.7,996.4,34.7,66.9,0.5,12.0,41.4,32.9,59.3,94.0,980.3,989.7,Yes
-3.7,48.3,SW,54.2,11.6,1007.9,7.8,55.0,12.2,11.1,8.6,1.2,56.5,73.1,1023.5,982.1,No
12.1,26.3,SE,15.3,53.4,1010.4,27.0,55.4,5.2,10.2,12.8,38.6,15.7,95.0,981.8,1019.6,No
